ID	DOCULECT	GLOSS_IN_SOURCE	CONCEPT	IPA	TOKENS	ALIGNMENT	NOTE	BORROWING	CHINESE	COGID	COGIDS	HANZI	MORPHEME_STRUCTURE
38338	Mikir		the hair (of the head)	chū	ch ū		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «chu, jeng, chujeng[...]» (page: 297)			10370			
38339	Mikir		the mountain	inglong	i ng l o ng		from :cite:Walker1925<br>page in :cite:Walker1925 345			10404			
38340	Mikir		hard	ingtang	i ng t a ng		from :cite:Walker1925<br>page in :cite:Walker1925 299			10539			
38341	Mikir		the lip (the lips)	ingtur	i ng t u r		from :cite:Walker1925<br>page in :cite:Walker1925 			10522			
38342	Mikir		to think (reflect)	mathà	m a th à		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «matha, jadi, chepori» (page: 433)			10473			
38344	Mikir		the root	timùr	t i m ù r		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «kur» (page: 395)			10432			
38345	Mikir		good	mē	m ē		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «me, sot» (page: 293)			10365			
38346	Mikir		to walk	phuri	ph u r i		from :cite:Walker1925<br>page in :cite:Walker1925 453			10484			
38347	Mikir		morning	+dàp	+ d à p		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «adap» (page: 344)			10524			
38348	Mikir		small	+hèk	+ h è k		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «so, bihek, akebi, binci, adiso, ajengso, asapnat, thethe» (page: 412)			10453			
38349	Mikir		to scratch	arkè	a r k è		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «phuk, choprak» (page: 401)			10439			
38350	Mikir		dry	krèng	k r è ng		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «kreng(hak)[...]» (page: 261)			10346			
38351	Mikir		hot	sò	s ò		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «so(dak), phangok(sui), soluk» (page: 305)			4219			
38355	Mikir		to sing	lún	l ú n		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «lun» (page: 409)			10445			
38356	Mikir		five	phō	ph ō		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «phongo, phono, pho» (page: 280)			10357			
38357	Mikir		I [first person singular]	ne	n e		from :cite:Walker1925<br>page in :cite:Walker1925 307			10389			
38358	Mikir		the pig	phàk	ph à k		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «phak» (page: 367)			2092			
38359	Mikir		thou [second person singular]	nang	n a ng		from :cite:Walker1925<br>page in :cite:Walker1925 461			10475			
38360	Mikir		the salt	ingtí	i ng t í		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «ingti» (page: 398)			10239			
38361	Mikir		to steal	inghū	i ng h ū		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «inghu» (page: 420)			10464			
38362	Mikir		new	mī	m ī		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «akemi» (page: 349)			10414			
38363	Mikir		the house	+hēm	+ h ē m		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «hem, don» (page: 305)			209			
38364	Mikir		the lung	ingphor	i ng ph o r		from :cite:Walker1925<br>page in :cite:Walker1925 333			10509			
38365	Mikir		the rain	arvè	a r v è		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «arve, ve» (page: 383)			10234			
38366	Mikir		the road	továr	t o v á r		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «tovar, ali» (page: 394)			10430			
38367	Mikir		the year	ningkán	n i ng k á n		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «ningkan» (page: 461)			1866			
38368	Mikir		the bamboo	chèk	ch è k		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «kepho [...]» (page: 199)			10525			
38369	Mikir		to shoot (an arrow)	ap	a p		from :cite:Walker1925<br>page in :cite:Walker1925 406			727			
38370	Mikir		to vomit	chingok	ch i n g o k		from :cite:Walker1925<br>page in :cite:Walker1925 452			10483			
38371	Mikir		the knee	kengphu	k e ng ph u		from :cite:Walker1925<br>page in :cite:Walker1925 324			22			
38372	Mikir		red		k e + e r	k e + e r	<br>:cite:Walker1925 entry: «ke-er, erdang» (page: 386)			10425			
38373	Mikir		the earth (soil)	longlē	l o ng l ē		loŋ=stone (LS). from :cite:Konnerth2014<br>:cite:Walker1925 entry: «longle, pirthe, purthimi» (page: 262)			10349			
38374	Mikir		yellow	+èt	+ è t		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «etpi» (page: 461)			10499			
38375	Mikir		green	lir	l i r		from :cite:Walker1925<br>page in :cite:Walker1925 295			10368			
38376	Mikir		the hail	herei	h e r ei		from :cite:Walker1925<br>page in :cite:Walker1925 297			10519			
38377	Mikir		inside	+arlō	+ a r l ō		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «arlo(anat)» (page: 316)			10534			
38378	Mikir		near	adung	a d u ng		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «tebook(het), adung, along, pang[...]» (page: 348)			10412			
38379	Mikir		the dew	are	a r e		from :cite:Walker1925, many more words<br>page in :cite:Walker1925 252			10257			
38380	Mikir		the grass	bap	b a p		from :cite:Walker1925<br>page in :cite:Walker1925 294			10366			
38382	Mikir		the skin	+rèng	+ r è ng		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «reng» (page: 410)			10447			
38383	Mikir		to wipe	vēn	v ē n		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «ven, ingthi» (page: 459)			10503			
38385	Mikir		to count	lakha	l a kh a		from :cite:Walker1925<br>page in :cite:Walker1925 238	IA		10338			
38386	Mikir		old (of person)	sàr	s à r		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «kesar, saru» (page: 185)			10556			
38387	Mikir		to reside (live)	do	d o		from :cite:Walker1925<br>page in :cite:Walker1925 390			10427			
38388	Mikir		straight	kèng	k è ng		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «kekeng, kengdet» (page: 423)			10467			
38389	Mikir		to hear	arjū	a r j ū		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «ju, arju(thek)» (page: 301)			10376			
38390	Mikir		late	dér	d é r		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «keder» (page: 326)			10506			
38391	Mikir		many	thór	th ó r		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «o, ong-» (page: 336)			10399			
38392	Mikir		the woman	arlò	a r l ò		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «arloso» (page: 459)			10495			
38393	Mikir		to hunt	o_kung	o _ k u ng		from :cite:Walker1925<br>page in :cite:Walker1925 306			10386			
38394	Mikir		to hide (conceal)	patú	p a t ú		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «tu, patu» (page: 302)			10381			
38395	Mikir		to spit	ingthok	i ng th o k		from :cite:Walker1925<br>page in :cite:Walker1925 417			598			
38396	Mikir		to throw	vár	v á r		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «var, pedat» (page: 435)			10478			
38398	Mikir		the spider	sangman	s a ng m a n		from :cite:Walker1925<br>page in :cite:Walker1925 416			10459			
38399	Mikir		the mud	inghàn	i ng h à n		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «inghan» (page: 345)			10545			
38400	Mikir		to die	thì	th ì		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «thi(-det, -lot, -tang)» (page: 252)			163			
38402	Mikir		the needle (for sewing)	ingprim	i ng p r i m		from :cite:Walker1925<br>page in :cite:Walker1925 348			29728			
38403	Mikir		the tree	thengpī	th e ng p ī		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «theng, thenglong, rong [...]» (page: 440)			3396			
38404	Mikir		the sand	sangti	s a ng t i		from :cite:Walker1925<br>page in :cite:Walker1925 398			10437			
38405	Mikir		the flea	chikli	ch i k l i		from :cite:Walker1925<br>page in :cite:Walker1925 281			944			
38406	Mikir		to fly (move through air)	ingjar	i ng j a r		from :cite:Walker1925<br>page in :cite:Walker1925 283			10360			
38407	Mikir		the wing	kong	k o ng		from :cite:Walker1925<br>page in :cite:Walker1925 458			10493			
38408	Mikir		ten	kēp	k ē p		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «kep» (page: ?)			364			
38409	Mikir		the thunder	ingder	i ng d e r		from :cite:Walker1925<br>page in :cite:Walker1925 435			10481			
38410	Mikir		to be alive	rèng	r è ng		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «reng(et)» (page: 187)			3403			
38411	Mikir		outside	hòng	h ò ng		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «ingtan» (page: 357)			10532			
38412	Mikir		short	thī	th ī		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «thihek[...]» (page: 407)			10444			
38413	Mikir		to chew	heje	h e j e		from :cite:Walker1925<br>page in :cite:Walker1925 224			10332			
38414	Mikir		round	+lòng	+ l ò ng		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «kabonglong, bonglongchen» (page: 395)			10559			
38415	Mikir		the front (front side)	+phráŋ	+ ph r á ŋ		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «aphrang, angno, panu, thengno, hong[...]» (page: 287)			10529			
38417	Mikir		the man (male human)	arleng	a r l e ng		from :cite:Walker1925<br>page in :cite:Walker1925 335			10396			
38418	Mikir		to burn [intransitive]	kàr	k à r		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «(v.) me kecho, me phrin, me kekei; (-- up) phrindut; (--dead) phlong.» (page: 215)			10544			
38419	Mikir		to push	ingdōi	i ng d ōi		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «doi» (page: 380)			10421			
38420	Mikir		the stick	ràp	r à p		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «chin, kaibong» (page: 421)			10465			
38421	Mikir		to fight	rón	r ó n		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «kachechok, ron kachepi, ron, chervo, kachethu» (page: 279)			10354			
38422	Mikir		to play	jùi	j ùi		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «chelem, jui» (page: 369)			10420			
38423	Mikir		six	thrōk	th r ō k		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «throk» (page: 410)			306			
38424	Mikir		nine	sirkēp	s i r k ē p		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «sirkep» (page: 349)			10415			
38425	Mikir		the nose	nokan	n o k a n		from :cite:Walker1925<br>page in :cite:Walker1925 350			2090			
38426	Mikir		to eat	chō	ch ō		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «cho-» (page: 262)			3419			
38427	Mikir		to laugh	ingnēk	i ng n ē k		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «ingnek» (page: 327)			10393			
38428	Mikir		to lick	inglek	i ng l e k		from :cite:Walker1925<br>page in :cite:Walker1925 329			101			
38429	Mikir		to drink	jùn	j ù n		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «jun[...]» (page: 260)			10345			
38430	Mikir		full	plèng	p l è ng		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «pleng(set), teng[...]» (page: 287)			149			
38431	Mikir		the feather	arvēng	a r v ē ng		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «arveng» (page: 277)			10353			
38433	Mikir		thick	karthat	k a r th a t		from :cite:Walker1925<br>page in :cite:Walker1925 433			3065			
38435	Mikir		the neck	chethōk	ch e th ō k		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «chethok,ingphun» (page: 348)			2603			
38437	Mikir		the goat	bī	b ī		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «bi» (page: 292)			10513			
38438	Mikir		the branch	+rō	+ r ō		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «pheke» (page: 211)			10329			
38439	Mikir		middle	+ingbòng	+ i ng b ò ng		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «angbong» (page: 340)			10531			
38440	Mikir		the snow	herei_achisir	h e r ei _ a ch i s i r		from :cite:Walker1925<br>page in :cite:Walker1925 413			10457			
38441	Mikir		the forest	ingnām	i ng n ā m		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «ingnam, nampi, habit» (page: 284)			3502			
38442	Mikir		narrow	chēng	ch ē ng		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «bihek, chingkinret, chengran, chengret, ajamkebi, ranitini» (page: 347)			10410			
38443	Mikir		the thigh	kengtham	k e ng th a m		from :cite:Walker1925<br>page in :cite:Walker1925 433			10517			
38444	Mikir		to hold	tùm	t ù m		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «nep, jang, thap[...]» (page: 303)			10384			
38445	Mikir		eight	nerkēp	n e r k ē p		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «nirkep» (page: 263)			10350			
38446	Mikir		the blood	vī	v ī		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «avi» (page: 208)			29703			
38447	Mikir		the eye	+mēk	+ m ē k		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «mek» (page: 273)			4			
38448	Mikir		seven	thrōksí	th r ō k s í		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «throksi» (page: 404)			10442			
38449	Mikir		the hand	+bè	+ b è		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «ri(-pak, -pek)» (page: 298)			10372			
38450	Mikir		the bone	+repī	+ r e p ī		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «repi» (page: 210)			10327			
38451	Mikir		the breast (female)	+mōk	+ m ō k		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «mok, ning» (page: 212)			10330			
38452	Mikir		the egg	tì	t ì		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «ti, voti» (page: 263)			3399			
38455	Mikir		the dust	+dūk	+ d ū k		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «(longle a-)duk, theklo, aduk abet;[...]» (page: 261)			10347			
38457	Mikir		the mouth	inghò	i ng h ò		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «ingho» (page: 345)			10405			
38459	Mikir		early	+dàp	+ d à p		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «serak» (page: 262)			10505			
38460	Mikir		he or she [third person singular]	alàng	a l à ng		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «la, hala, alang, alangli» (page: 300)			10373			
38461	Mikir		to bite	kòr	k ò r		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «khor, kangthok, chek» (page: 207)			10323			
38463	Mikir		dirty	tèr	t è r		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «hijimmai, ningni, ter, mui» (page: 253)			10343			
38464	Mikir		the horn (keratinized skin)	nu	n u		from :cite:Walker1925<br>page in :cite:Walker1925 304			10385			
38465	Mikir		to smell (perceive odor) [transitive]	+ingním	+ i ng n í m		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «ingnim at [same as to sniff]» (page: 412)			67			
38467	Mikir		the belly	pok	p o k		from :cite:Walker1925<br>page in :cite:Walker1925 204			10241			
38486	Mikir		thin (object)	chungkreng	ch u ng k r e ng		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «chungkreng-» (page: 433)			10551			
38487	Mikir		to forget	tengnè	t e ng n è		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «tengne(det), tene(det), manghu(-det, -hak, -phong)[...]» (page: 285)			10549			
38489	Mikir		the shit	hi	h i		from :cite:Walker1925<br>page in :cite:Walker1925 271			10560			
38519	Rabha	sky	the sky	raŋ	r a ŋ					10449			
38520	Rabha	sun	the sun	raŋ-saŋ	r a ŋ + s a ŋ		Rabha san 'day' < *sal. Rabha sang is close to Atong rang-san 'sun'. rang-sang is cognate with the sal group despite irregular velar nasal. See Joseph, Rabha, p. 16.			10470			
38521	Rabha	moon	the moon	laŋ-gre	l a ŋ + g r e					10402			
38522	Rabha	star	the star	a-pʰe	a + pʰ e					10462			
38523	Rabha	cloud	the cloud	raŋ-kʰop	r a ŋ + kʰ o p					10335			
38524	Rabha	thunder	the thunder	raŋ-krɨŋa	r a ŋ + k r ɨ ŋ a					10480			
38525	Rabha	wind	the wind	ram-par	r a m + p a r					4036			
38526	Rabha	rain	the rain	pʰa-tʃi	pʰ a + tʃ i		wh > ph in Rabha, compare 'tooth'			10234			
38527	Rabha	hail	the hail	dzɨ-gar	dz ɨ + g a r					10518			
38528	Rabha	dew	the dew	pram-tʃi	p r a m + tʃ i					10520			
38529	Rabha	fire	the fire	bár	b á r					3940			
38530	Rabha	hill / mountain	the mountain	há-tʃu	h á + tʃ u					10403			
38531	Rabha	road	the road	so-rop	s o + r o p					10431			
38532	Rabha	soil / earth	the earth (soil)	há	h á					10156			
38533	Rabha	sand	the sand	háŋ-tʃeŋ	h á ŋ + tʃ e ŋ					4004			
38534	Rabha	dust	the dust	há-du-bur	h á + d u + b u r					10348			
38535	Rabha	clod, lump of mud	the mud	há-duŋ la-da	h á- d u ŋ l a + d a					10546			
38536	Rabha	forest	the forest	grɨm	g r ɨ m					931			
38537	Rabha	salt	the salt	kʰa-ri	kʰ a + r i					10436			
38538	Rabha	head	the head	tɨ-kam	t ɨ + k a m					10375			
38539	Rabha	hair	the hair (of the head)	kʰoró	kʰ o r ó					10369			
38540	Rabha	eye	the eye	ne-ken	n e + k e n					10351			
38541	Rabha	ear	the ear	na-kor	n a + k o r					32			
38542	Rabha	mouth	the mouth	kʰú-cem	kʰ ú + c e m					3978			
38543	Rabha	neck	the neck	tok-raŋ	t o k + r a ŋ					2603			
38544	Rabha	shoulder	the shoulder	pʰa-kroŋ	pʰ a + k r o ŋ					13			
38545	Rabha	breast	the breast (female)	nú	n ú					10186			
38546	Rabha	thigh	the thigh	si-boŋ	s i + b o ŋ					10516			
38547	Rabha	knee	the knee	tʃá-kʰa-tʰoŋ	tʃ á + kʰ a + tʰ o ŋ					10392			
38548	Rabha	foot	the foot	tá-tʰeŋ-tʃak	t á + tʰ e ŋ + tʃ a k		Joseph (2009:156), foot+leaf			10361			
38549	Rabha	nail	the nail (fingernail or claw)	tʃá-tʃa-kor	tʃ á + tʃ a + k o r					10230			
38550	Rabha	skin	the skin	kʰor-tʰap	kʰ o r + tʰ a p					10448			
38551	Rabha	blood	the blood	sí	s í					29703			
38552	Rabha	bone	the bone	kiŋ-dzuŋ	k i ŋ + dz u ŋ					10328			
38553	Rabha	tooth	the tooth (front)	pʰa-xam	pʰ a + x a m		wh > ph in Rabha, cf 'rain'.			10482			
38554	Rabha	tongue	the tongue	kʰú-tlai	kʰ ú + t l a i					4190			
38555	Rabha	lung	the lung	tʰa-srok	tʰ a + s r o k					29748			
38556	Rabha	liver	the liver	pi-xa	p i + x a					3966			
38557	Rabha	man	the man (male human)	mú-sa	m ú + s a					10397			
38558	Rabha	son	the son	sábra músa	s á b r a m ú s a		sabra 'son', musa 'male'			10527			
38559	Rabha	horn	the horn (keratinized skin)	kroŋ	k r o ŋ					29719			
38560	Rabha	tail	the tail	zí-miŋ	z í + m i ŋ					10471			
38561	Rabha	pig	the pig	bak	b a k					2092			
38562	Rabha	dog	the dog	kí	k í					2065			
38563	Rabha	feather / plume	the feather	mɨ́n	m ɨ́ n					159			
38564	Rabha	mouse	the mouse or rat	mo-tʃó	m o + tʃ ó					10557			
38565	Rabha	bird	the bird	tó	t ó					10146			
38566	Rabha	snake	the snake	tu-pú	t u + p ú					3590			
38567	Rabha	frog	the frog	lɨ-bak	l ɨ + b a k					10514			
38568	Rabha	fish	the fish	ná	n á					186			
38569	Rabha	louse	the louse	kʰrɨk	kʰ r ɨ k					2077			
38570	Rabha	spider	the spider	bi-bur	b i + b u r					10458			
38571	Rabha	ant	the ant	soŋ-so-mar	s o ŋ + s o + m a r					10500			
38572	Rabha	tree	the tree	pan	p a n					2648			
38573	Rabha	branch / twig	the branch	da-lai	d a + l ai			IA		371			
38574	Rabha	fruit	the fruit	tʰé	tʰ é					3525			
38575	Rabha	bamboo	the bamboo	bá	b á					501			
38576	Rabha	seed	the seed	kén	k é n					10441			
38577	Rabha	grass	the grass	sam	s a m					3505			
38578	Rabha	meat	the meat	ka-ka	k a + k a					10400			
38579	Rabha	egg	the egg	pi-tʃʰí	p i + tʃʰ í					3399			
38580	Rabha	house	the house	nok	n o k					3959			
38581	Rabha	nose	the nose	kum-pak	k u m + p a k					10416			
38582	Rabha	lip	the lip (the lips)	kʰú-tʃar	kʰ ú + tʃ a r					10522			
38583	Rabha	belly	the belly	bokdom	b o k d o m					10241			
38584	Rabha	dream	the dream	dzɨ-maŋ	dz ɨ + m a ŋ					10217			
38585	Rabha	middle	middle	ma-dzar	m a + d z a r					10530			
38586	Rabha	left	left	le-braŋ	l e + b r a ŋ					10394			
38587	Rabha	right	right	mai-sá-laŋ	m ai + s á + l a ŋ					10428			
38588	Rabha	outside	outside	ba-ziŋ	b a + z i ŋ					10533			
38589	Rabha	inside	inside	pí-muŋ	p í + m u ŋ					10535			
38593	Rabha	one thing	one	gó-sa	g ó + s a					3988			
38594	Rabha	three	three	an-tʰam	a n- tʰ a m					283			
38595	Rabha	heart	the heart	kʰápak tútʃi	kʰ á p a k t ú tʃ i	kʰ á p a k t ú tʃ i				10377			
38596	Rabha	I	I [first person singular]	aŋ	a ŋ					10388			
38597	Rabha	he	he or she [third person singular]	u	u					965			
38598	Rabha	who	who	tʃaŋ	tʃ a ŋ					10489			
38599	Rabha	big / large	big	tem-poŋ	t e m + p o ŋ					10322			
38600	Rabha	small	small	mɨl	m ɨ l					10454			
38601	Rabha	high / tall	high / tall	cu	c u					3957			
38602	Rabha	long	long	ró	r ó					3967			
38603	Rabha	short (of stature)	short	ka-tak	k a + t a k					3422			
38604	Rabha	far / distant	far	dzán	dz á n		Joseph (2009:503-504) for the comparison with Garo			3938			
38605	Rabha	near	near	ka-pʰa	k a + pʰ a					10411			
38606	Rabha	narrow	narrow	si-luk	s i + l u k					10409			
38607	Rabha	thick	thick	tʃat	tʃ a t					3065			
38608	Rabha	full	full	pʰuŋ	pʰ u ŋ					10363			
38609	Rabha	many / much	many	páŋ-bo-xra	p á ŋ + b o + x r a					10398			
38610	Rabha	circle / circular	round	tʃa-kla	tʃ a- k l a					10435			
38611	Rabha	straight	straight	preŋ	p r e ŋ					10466			
38612	Rabha	black	black	ak	a k					10325			
38613	Rabha	white	white	bok	b o k					10579			
38614	Rabha	red	red	sak	s a k					3995			
38615	Rabha	yellow	yellow	bai	b ai					10498			
38616	Rabha	green	green	kʰen-tʃer	kʰ e n + t ʃ e r					10367			
38617	Rabha	heavy	heavy	rí	r í					10379			
38618	Rabha	light (weight)	light (of weight)	tʃéŋ	tʃ é ŋ	tʃ é ŋ	Joseph gives [ceŋ] 'light' (of weight), I removed aspiration in IPA and tokens column			10542			
38619	Rabha	adv. early	early	tʃʰéŋ	tʃʰ é ŋ					10504			
38620	Rabha	late, lengthy	late	bón	b ó n					10507			
38621	Rabha	sharp	sharp	mat	m a t					1333			
38622	Rabha	dry	dry	tɨ-rán	t ɨ + r á n					3934			
38623	Rabha	hard	hard	rak	r a k					211			
